Time (s),Voltage 1 (V),Current 1 (A),Voltage 2 (V),Current 2 (A),Voltage 3 (V),Current 3 (A),Peak (A),Signal Angle (deg),Delta t (s),Voltage 1 DFT Real,Voltage 1 DFT Imag,Voltage 1 DFT Magnitude,Voltage 1 DFT Phase (deg),Voltage 1 DFT RMS,Current 1 DFT Real,Current 1 DFT Imag,Current 1 DFT Magnitude,Current 1 DFT Phase (deg),Current 1 DFT RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,Voltage 2 DFT Real,Voltage 2 DFT Imag,Voltage 2 DFT Magnitude,Voltage 2 DFT Phase (deg),Voltage 2 DFT RMS,Current 2 DFT Real,Current 2 DFT Imag,Current 2 DFT Magnitude,Current 2 DFT Phase (deg),Current 2 DFT RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,Voltage 3 DFT Real,Voltage 3 DFT Imag,Voltage 3 DFT Magnitude,Voltage 3 DFT Phase (deg),Voltage 3 DFT RMS,Current 3 DFT Real,Current 3 DFT Imag,Current 3 DFT Magnitude,Current 3 DFT Phase (deg),Current 3 DFT RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
0.154,-309.0933677959251,-9.51056516295154,-325.0,-10.0,-313.82113791084396,-9.656035012641354,10,252.0,0.001,-3250.000000000002,-4.774847184307873e-12,325.0012250364015,-180.39845653616223,229.8097038856281,-100.00000000000006,-1.4654943925052066e-13,9.994031184684601,-180.34240082963717,7.07106781186548,-0.41716978368020774,-0.005968815315405841,0.07168895404294426,0.00308,False,False,-3090.9336779592495,-1004.3052317185842,324.99698072387145,-164.26665420068778,229.8097038856281,-95.10565162951536,-30.901699437494898,10.004630367910876,-164.2243710182637,7.071067811865478,-2.114328066242511,0.00463036791087025,-0.11312295202127508,0.00308,False,False,-2697.5714529193383,-1805.2306537305012,324.59169570199157,-145.53270401958483,229.51851185442106,-83.00219855136426,-55.54555857632312,9.98955642259022,-145.57429144892305,7.062108057059111,0.7695995437148477,0.0022274293529178334,-0.1376413779033696,0.00308,False,False
0.155,-325.0,-10.0,-309.09336779592513,-9.510565162951542,-272.55213747089306,-8.386219614489017,10,270.0,0.001,-3090.9336779592495,-1004.3052317185842,324.9945554550477,-162.42807827187252,229.8097038856281,-95.10565162951536,-30.901699437494898,10.00593095320056,-162.31697291232004,7.071067811865478,-0.41716978368020774,0.005930953200554247,0.09709687136010749,0.0031,False,False,-2629.3052317185784,-1910.3020699505428,324.9969865018276,-146.10680112657795,229.8097038856281,-80.90169943749473,-58.77852522924747,9.99812348942725,-146.53115933761777,7.071067811865481,-2.114328066242511,-0.0018765105727586336,-0.4199312713753327,0.0031,False,False,-2011.725363095624,-2551.7810323156373,324.93400886532925,-127.29497768140668,229.7675496388478,-61.899241941403815,-78.51633945586576,10.007412543979761,-127.57387815688408,7.069770758118394,0.7695995437148477,0.009246854980009557,-0.095699753211318,0.0031,False,False
0.156,-309.09336779592513,-9.510565162951542,-262.93052317185794,-8.090169943749476,-204.79716924842043,-6.3014513614898595,10,288.0,0.001,-2629.3052317185784,-1910.3020699505428,325.0021530520776,-144.58160259775167,229.8097038856281,-80.90169943749473,-58.77852522924747,10.002170107048652,-144.0650817431148,7.071067811865481,-0.41716978368020774,0.0021701070486428247,0.3489680405653197,0.00312,False,False,-1910.3020699505355,-2629.305231718584,324.9943447678658,-128.111383651871,229.80970388562812,-58.77852522924725,-80.90169943749488,10.005801660100472,-128.26465223074078,7.07106781186548,-2.114328066242511,0.005801660100465217,-0.15344416449832146,0.00312,False,False,-1130.404871112947,-3050.392167349838,325.3054966422582,-109.58859664002844,230.02942797895577,-34.78168834193683,-93.85822053384116,10.00760171588744,-109.26889122417538,7.077828553198639,0.7695995437148477,-0.0019594161976173624,0.2919311883568931,0.00312,False,False
0.157,-262.93052317185794,-8.090169943749476,-191.03020699505333,-5.877852522924718,-117.13994891251743,-3.604306120385152,10,306.0,0.001,-1910.3020699505355,-2629.305231718584,325.0035670843001,-126.19722231802517,229.80970388562812,-58.77852522924725,-80.90169943749488,9.99894927865616,-126.73314464551076,7.07106781186548,-0.41716978368020774,-0.0010507213438478986,-0.3191148618306306,0.00314,False,False,-1004.3052317185758,-3090.933677959253,325.0096185703225,-109.85379199427699,229.80970388562812,-30.901699437494642,-95.10565162951548,9.998010198461714,-109.9103409693949,7.071067811865481,-2.114328066242511,-0.0019898015382950264,0.20084709684753707,0.00314,False,False,-139.2368193712452,-3252.61291813519,325.5612004805588,-91.77837239419108,230.205100802399,-4.284209826807546,-100.08039748108277,10.017426459774356,-91.36879331814887,7.083233870843046,0.7695995437148477,0.00022105416764492232,0.309670102179441,0.00314,False,False
0.158,-191.03020699505333,-5.877852522924718,-100.43052317185688,-3.0901699437494425,-18.09852032643113,-0.5568775485055732,10,324.0,0.001,-1004.3052317185758,-3090.933677959253,325.0004064697087,-108.25289152779061,229.80970388562812,-30.901699437494642,-95.10565162951548,10.003946432555118,-108.57208400090592,7.071067811865481,-0.41716978368020774,0.0039464325551084554,-0.1580742172257766,0.00316,False,False,4.220623850414995e-12,-3250.0000000000027,324.995823151908,-92.05223942175874,229.80970388562812,1.2789769243681803e-13,-100.00000000000009,10.007966414975431,-92.14145171077323,7.071067811865481,-2.114328066242511,0.007966414975422097,-0.030283644530780453,0.00316,False,False,865.474753161537,-3138.7898195940516,325.589172265021,-73.99016673863154,230.22866980403725,26.62999240497037,-96.5781482952016,10.016360390282433,-74.02116526099523,7.083959070893455,0.7695995437148477,-0.00187060307100079,-0.20932945182570442,0.00316,False,False
0.159,-100.43052317185688,-3.0901699437494425,-6.368163355566237e-13,-1.9594348786357652e-14,82.70243753264027,2.5446903856197007,10,342.0,0.001,4.220623850414995e-12,-3250.0000000000027,324.9948198616789,-90.27401006673146,229.80970388562812,1.2789769243681803e-13,-100.00000000000009,9.993717784753084,-90.36907909458954,7.071067811865481,-0.41716978368020774,-0.0062822152469254955,0.04491068909060618,0.00318,False,False,1004.3052317185817,-3090.9336779592513,325.00112697056,-74.15476391453356,229.80970388562812,,,,,,-2.114328066242511,0.00015619227223360725,0.14720380304933142,0.00318,True,False,1786.1055560885666,-2719.9780504025875,325.3933043553694,-55.851736453658546,230.09186917579584,54.95709403349436,-83.69163232007962,10.014202472389641,-55.88229136315324,7.079749820793718,0.7695995437148477,0.0019242576146750927,0.05355416118557517,0.00318,False,False
0.16,-6.368163355566237e-13,-1.9594348786357652e-14,100.43052317185784,3.0901699437494723,175.4669031576275,5.398981635619307,10,0.0,0.001,1004.3052317185817,-3090.9336779592513,,,229.80970388562812,30.90169943749482,-95.1056516295154,10.008368349811231,-72.67606561687967,7.07106781186548,-0.41716978368020774,0.008368349811224664,-0.26209583319949137,0.0032,False,False,1910.3020699505385,-2629.3052317185807,325.00222926390944,-56.30751050690926,229.8097038856281,58.778525229247336,-80.90169943749478,10.000447076471284,-56.175729936838714,7.071067811865478,-2.114328066242511,0.000447076471278574,-0.06460187059618942,0.0032,False,False,2533.196972142676,-2036.8685800688545,,,229.8469111402689,77.94452221977463,-62.67287938673398,10.000266378293846,-37.53733885998762,7.072212650469811,0.7695995437148477,-0.0013526679871345819,0.49159140799497875,0.0032,False,False
0.161,100.43052317185784,3.0901699437494723,191.03020699505416,5.877852522924743,251.17951773865408,7.728600545804741,10,18.0,0.001,1910.3020699505385,-2629.3052317185807,325.00197897941,-54.72338760224958,229.8097038856281,58.778525229247336,-80.90169943749478,10.005605301194311,-54.527573094477944,7.071067811865478,-0.41716978368020774,0.00560530119430607,-0.11362331079772521,0.00322,False,False,2629.30523171858,-1910.302069950539,324.9979534068178,-37.78446283754349,229.8097038856281,80.90169943749478,-58.77852522924735,10.001237535881788,-38.195340474157454,7.07106781186548,-2.114328066242511,0.0012375358817821333,-0.08423240791493429,0.00322,False,False,3034.1492237167604,-1155.8355235848803,324.68919255126957,-20.178352172499654,229.58677302233414,93.3584376528234,-35.56416995645786,9.984153818546819,-20.00477200665698,7.064208400687204,0.7695995437148477,-0.006145509134978066,0.07635780025434938,0.00322,False,False
0.162,191.03020699505416,5.877852522924743,262.9305231718585,8.090169943749494,302.4817833877115,9.307131796544969,10,36.0,0.001,2629.30523171858,-1910.302069950539,325.0020597382225,-36.28901785515993,229.8097038856281,80.90169943749478,-58.77852522924735,10.004220711597931,-36.20838963997807,7.07106781186548,-0.41716978368020774,0.004220711597923117,0.2055401437021475,0.0032400000000000003,False,False,3090.9336779592504,-1004.30523171858,324.9929413411938,-20.147510607993237,229.80970388562804,95.1056516295154,-30.90169943749477,9.995111578376385,-20.28691193407083,7.071067811865478,-2.114328066242511,-0.004888421623620345,-0.17582386782831314,0.0032400000000000003,False,False,3240.276982259673,-162.48757769586896,324.4401207235628,-2.306881904234677,229.41008189122078,99.70083022337454,-4.99961777525751,9.980679736240814,-2.0795748636046425,7.058771750499099,0.7695995437148477,-0.0019310070110854136,0.018346512939629647,0.0032400000000000003,False,False
0.163,262.9305231718585,8.090169943749494,309.0933677959254,9.510565162951552,324.38729347152616,9.981147491431573,10,54.0,0.001,3090.9336779592504,-1004.30523171858,325.00179038415456,-18.49146108496672,229.80970388562804,95.1056516295154,-30.90169943749477,9.993363050578392,-18.09676723072874,7.071067811865478,-0.41716978368020774,-0.006636949421614219,0.31714255295147337,0.0032600000000000003,False,False,3250.000000000002,-3.552713678800501e-13,325.0018762046769,-2.10698514423577,229.8097038856281,100.00000000000006,-9.769962616701378e-15,9.996159075421561,-2.2021630406242627,7.07106781186548,-2.114328066242511,-0.00384092457844548,-0.09109497438174591,0.0032600000000000003,False,False,3131.5416608760142,846.6500153373388,324.4012278163782,15.61381314051569,229.38362433130246,96.35512802695428,26.050769702687347,9.987764248291413,15.73334319958622,7.0579576717323835,0.7695995437148477,0.006304786272241335,-0.16842402722863273,0.0032600000000000003,False,False
0.164,309.0933677959254,9.510565162951552,325.0,10.0,314.76647037602993,9.685122165416306,10,72.0,0.001,3250.000000000002,-3.552713678800501e-13,324.99646442699697,-0.3342209237416283,229.8097038856281,100.00000000000006,-9.769962616701378e-15,10.003723255926767,-0.3116905562681513,7.07106781186548,-0.41716978368020774,0.003723255926758821,0.10219922741206207,0.0032800000000000004,False,False,3090.933677959251,1004.3052317185794,325.00183448206906,16.009825708133057,229.8097038856281,95.1056516295154,30.90169943749475,10.002523312104179,15.930164778969251,7.071067811865478,-2.114328066242511,0.002523312104173073,0.04121284521176809,0.0032800000000000004,False,False,2718.5003272481817,1773.514808816497,324.5860708736299,34.15191589438704,229.51687090865335,83.64616391532867,54.56968642512298,9.988404730519559,33.837713184171974,7.062057566420102,0.7695995437148477,0.001147141828716278,-0.05508112545079,0.0032800000000000004,False,False
0.165,325.0,10.0,309.09336779592473,9.510565162951531,274.55368102610305,8.447805570033939,10,90.0,0.001,3090.933677959251,1004.3052317185794,324.9980939156477,17.550346446614892,229.8097038856281,95.1056516295154,30.90169943749475,9.99901889503608,17.61429852895927,7.071067811865478,-0.41716978368020774,-0.0009811049639254724,0.02816831263948586,0.0033000000000000004,False,False,2629.30523171858,1910.3020699505382,324.9923890949108,33.85570041178289,229.809703885628,,,,,,-2.114328066242511,0.008720867055637056,-0.36949041839104013,0.0033000000000000004,True,False,2041.281604525761,2528.036424466029,324.9226839107327,51.87838841819607,229.75855536195218,62.8086647546388,77.78573613741628,9.995219335187867,52.3724287505171,7.069494011136991,0.7695995437148477,-0.0025549744774370216,0.518924883571191,0.0033000000000000004,False,False
0.166,309.09336779592473,9.510565162951531,262.93052317185726,8.090169943749455,207.6565784949311,6.389433184459419,10,108.0,0.001,2629.30523171858,1910.3020699505382,324.99254523914755,35.66188921127834,229.809703885628,80.90169943749478,58.77852522924733,9.994037734981829,35.453045441916316,7.071067811865478,-0.41716978368020774,-0.00596226501817603,-0.1331047744034741,0.00332,False,False,1910.302069950537,2629.3052317185793,325.0013794102765,51.98565183891899,229.80970388562793,58.77852522924729,80.90169943749476,10.002412550433979,51.871142549051264,7.071067811865476,-2.114328066242511,0.0024125504339763274,-0.01784938470623715,0.00332,False,False,1165.687818142957,3036.8897335978163,325.29411149381286,69.73212646729273,230.01660095956882,35.86731748132175,93.44276103377895,10.013897557277101,69.76859115401668,7.07743387567904,0.7695995437148477,0.004894583493024229,-0.005396063519412219,0.00332,False,False
0.167,262.93052317185726,8.090169943749455,191.03020699505242,5.87785252292469,120.57645754764751,3.7100448476199235,10,126.0,0.001,1910.302069950537,2629.3052317185793,324.99856033911897,53.63248494550459,229.80970388562793,58.77852522924729,80.90169943749476,10.002001666890221,53.50780582777445,7.071067811865476,-0.41716978368020774,0.0020016668902192265,-0.0783643885453608,0.00334,False,False,1004.3052317185768,3090.9336779592486,324.9967064676462,70.05041971067872,229.80970388562784,30.901699437494678,95.10565162951535,10.001822019167552,69.59705337086241,7.071067811865474,-2.114328066242511,0.0018220191675530095,-0.2919585628951211,0.00334,False,False,176.80192489925213,3250.6212617867764,325.54199235920294,87.80629261228768,230.19336988962496,5.4400592276692965,100.01911574728543,10.017611512731637,87.87092083249394,7.082872919680767,0.7695995437148477,0.0009165691539735141,0.21124235801363436,0.00334,False,False
0.168,191.03020699505242,5.87785252292469,100.43052317185581,3.0901699437494097,21.776500457746074,0.6700461679306484,10,144.0,0.001,1004.3052317185768,3090.9336779592486,324.9986103871281,71.81516895748894,229.80970388562784,30.901699437494678,95.10565162951535,10.011706554299376,71.2229891248125,7.071067811865474,-0.41716978368020774,0.01170655429937758,-0.3632010915073312,0.00336,False,False,-4.007461029686965e-12,3249.999999999998,324.9953142516508,87.97377813291445,229.8097038856278,-1.247890679678676e-13,99.99999999999996,9.999967240433383,87.33924909016486,7.071067811865472,-2.114328066242511,-3.2759566612487936e-05,-0.5497828435927131,0.00336,False,False,-829.2797146730646,3148.456149090843,325.5894105715544,105.22082993248853,230.22251158299207,-25.516298913017366,96.87557381817979,10.011985112441101,105.52796891932857,7.083769587168986,0.7695995437148477,-0.005977910459339296,-0.0011236702674680915,0.00336,False,False
0.169,100.43052317185581,3.0901699437494097,-4.780145890812502e-13,-1.4708141202500006e-14,-79.1407032709628,-2.435098562183471,10,162.0,0.001,-4.007461029686965e-12,3249.999999999998,325.0018957344178,89.72332190160887,229.8097038856278,-1.247890679678676e-13,99.99999999999996,9.99963704714164,89.80745969522309,7.071067811865472,-0.41716978368020774,-0.0003629528583566166,0.221249478903219,0.00338,False,False,-1004.3052317185823,3090.9336779592463,324.9977231093056,105.5619807823342,229.8097038856278,-30.90169943749484,95.10565162951526,9.998973950281654,105.778456405138,7.071067811865471,-2.114328066242511,-0.0010260497183404256,-0.11059552861957062,0.00338,False,False,-1754.7854625299308,2740.318346000562,325.40089303285663,123.25631027656718,230.0936402525463,-53.993398847074786,84.31748756924807,10.014510408709274,123.41959500615464,7.0798043154629635,0.7695995437148477,0.00215512683398431,0.012813000581394732,0.00338,False,False
0.17,-4.780145890812502e-13,-1.4708141202500006e-14,-100.43052317185891,-3.090169943749505,-172.36643602115635,-5.303582646804811,10,180.0,0.001,-1004.3052317185823,3090.9336779592463,325.0002359481393,107.51944845408903,229.8097038856278,-30.90169943749484,95.10565162951526,10.002908332407339,107.54367043378372,7.071067811865471,-0.41716978368020774,0.00290833240734482,-0.04255978253613874,0.0034000000000000002,False,False,-1910.3020699505419,2629.3052317185748,325.00054615023373,123.94438865095144,229.8097038856279,-58.778525229247435,80.90169943749461,9.99874840139675,123.76444170184901,7.071067811865474,-2.114328066242511,-0.0012515986032487015,-0.12463023190858136,0.0034000000000000002,False,False,-2509.770014763735,2065.867512395191,325.0650123931601,141.6192829447582,229.8559777967179,-77.22369276196108,63.56515422754434,10.003985937327739,141.70234329881023,7.072491624514396,0.7695995437148477,0.001972362169355337,0.38817161335473865,0.0034000000000000002,False,False
0.171,-100.43052317185891,-3.090169943749505,-191.03020699505507,-5.877852522924771,-248.8392259437176,-7.656591567499003,10,198.00000000000045,0.001,-1910.3020699505419,2629.3052317185748,324.9945680284525,125.24918123495266,229.8097038856279,-58.778525229247435,80.90169943749461,9.996701907583827,125.38758564205901,7.071067811865474,-0.41716978368020774,-0.003298092416171801,-0.19866457426089126,0.0034200000000000003,False,False,-2629.3052317185834,1910.3020699505314,324.99955812728297,141.66470265603306,229.80970388562793,-80.90169943749487,58.77852522924713,9.998935017058729,141.70164322098617,7.071067811865475,-2.114328066242511,-0.0010649829412709756,-0.1874487127714396,0.0034200000000000003,False,False,-3020.856105065678,1190.646001543363,324.7028881425787,159.13927693606522,229.59975510117354,-92.94941861740548,36.63526158594963,9.996075941332947,159.22477054685498,7.064607849266879,0.7695995437148477,0.005211708052304054,-0.03677073698387568,0.0034200000000000003,False,False
0.17200000000000001,-191.03020699505507,-5.877852522924771,-262.9305231718592,-8.090169943749515,-301.12564996115515,-9.26540461418939,10,216.00000000000045,0.001,-2629.3052317185834,1910.3020699505314,324.99928030725977,143.48780078591122,229.80970388562793,-80.90169943749487,58.77852522924713,9.995449909612216,143.50391940663212,7.071067811865475,-0.41716978368020774,-0.004550090387784846,-0.0823508096878019,0.0034400000000000003,False,False,-3090.9336779592522,1004.3052317185716,325.00083410658283,159.780827263343,229.80970388562798,-95.10565162951546,30.90169943749451,10.000353772852705,159.82790356269376,7.071067811865477,-2.114328066242511,0.0003537728527009686,-0.06120837106389725,0.0034400000000000003,False,False,-3238.366665126341,199.7101799395631,324.4552568534468,177.26214364981186,229.42213073037433,-99.64205123465665,6.1449286135250185,9.978984372750732,177.18207592988136,7.059142484011518,0.7695995437148477,-0.0041506668624564785,-0.062000233783205405,0.0034400000000000003,False,False
0.17300000000000001,-262.9305231718592,-8.090169943749515,-309.09336779592576,-9.510565162951561,-324.1429456599553,-9.973629097229393,10,234.00000000000045,0.001,-3090.9336779592522,1004.3052317185716,324.99944341049576,161.58871965889716,229.80970388562798,-95.10565162951546,30.90169943749451,9.991903552540656,161.25061294481466,7.071067811865477,-0.41716978368020774,-0.008096447459347752,-0.33567727150525606,0.0034600000000000004,False,False,-3250.0000000000014,-8.526512829121202e-12,324.9928434795515,-181.81567337402748,229.80970388562804,-100.00000000000004,-2.646771690706373e-13,10.007958134345643,-181.9810637884585,7.071067811865478,-2.114328066242511,0.007958134345637838,0.12980427778386713,0.0034600000000000004,False,False,-3141.154148281522,-810.6351416780881,324.41893312514134,-164.78747001098034,229.39026479113784,-96.65089687020065,-24.942619743941165,9.971772821894106,-164.49797131162555,7.05816199357347,0.7695995437148477,-0.009975594843818332,0.2584233745690711,0.0034600000000000004,False,False
0.17400000000000002,-309.09336779592576,-9.510565162951561,-325.0,-10.0,-315.65318048254784,-9.712405553309164,10,252.00000000000045,0.001,-3250.0000000000014,-8.526512829121202e-12,324.9948925061624,-180.7654888344045,229.80970388562804,-100.00000000000004,-2.646771690706373e-13,10.006491109590012,-180.7030339129049,7.071067811865478,-0.41716978368020774,0.006491109590006355,-0.289344129224851,0.0034800000000000005,False,False,-3090.933677959248,-1004.3052317185878,325.00000462874016,-164.11135426112827,229.8097038856281,-95.10565162951532,-30.90169943749501,9.989877115136638,-164.19943913325872,7.071067811865478,-2.114328066242511,-0.01012288486336786,-0.0885910670163545,0.0034800000000000005,False,False,-2738.657462420571,-1742.1959798902194,324.5721533059209,-146.70639751839497,229.5157023911166,-84.26638345909448,-53.60603015046828,9.978915398480645,-146.86795139005423,7.062021612034357,0.7695995437148477,-0.008291343030251362,-0.1034956827680132,0.0034800000000000005,False,False
0.17500000000000002,-325.0,-10.0,-309.09336779592445,-9.51056516295152,-276.4809256148607,-8.507105403534176,10,270.00000000000045,0.001,-3090.933677959248,-1004.3052317185878,324.9965466749567,-162.22392261765768,229.8097038856281,-95.10565162951532,-30.90169943749501,9.998034843476612,-162.35511658343756,7.071067811865478,-0.41716978368020774,-0.0019651565233932255,0.05855320024251342,0.0035000000000000005,False,False,-2629.3052317185748,-1910.3020699505455,324.9989531438165,-146.0768062121666,229.80970388562804,-80.90169943749461,-58.77852522924755,10.006568455046871,-145.98794505832788,7.071067811865477,-2.114328066242511,0.006568455046867181,0.12288300791449341,0.0035000000000000005,False,False,-2069.9863597831054,-2504.4325993013235,324.91807763705054,-129.0222245280347,229.75014879354592,-63.69188799332632,-77.05946459388687,9.998549342224988,-128.62577729611613,7.069235347493719,0.7695995437148477,0.00114083819209126,0.17584446386992572,0.0035000000000000005,False,False
0.176,-309.09336779592513,-9.510565162951542,-262.930523171858,-8.090169943749476,-210.43325425387638,-6.474869361657735,10,288.0,0.001,-2629.3052317185757,-1910.3020699505455,325.0029688822858,-144.61869176925322,229.8097038856281,-80.90169943749463,-58.77852522924756,10.001516012564654,-144.5811831376104,7.071067811865478,-0.41716978368020774,0.001516012564648146,-0.1675333539303406,0.0035199999999999997,False,False,-1910.3020699505312,-2629.305231718585,324.9929052234002,-128.39478432275513,229.809703885628,-58.778525229247116,-80.90169943749494,10.00048166466853,-127.97700929594193,7.071067811865478,-2.114328066242511,0.00048166466852480466,0.13379877030044962,0.0035199999999999997,False,False,-1200.1220170339068,-3023.2595525332745,325.27548531832315,-110.88688691712896,230.00425189279898,-36.92683129335098,-93.02337084717767,10.008192460477643,-110.88858484341633,7.077053904393816,0.7695995437148477,-0.0002731527615587347,-0.010460789082306788,0.0035199999999999997,False,False
0.177,-262.930523171858,-8.090169943749476,-191.0302069950553,-5.877852522924778,-123.92981792660751,-3.8132251669725385,10,306.0,0.001,-1910.3020699505319,-2629.3052317185857,324.9944398925676,-126.43197954835688,229.8097038856281,-58.77852522924714,-80.90169943749495,10.006673033151362,-126.3711814383804,7.07106781186548,-0.41716978368020774,0.006673033151353919,0.04244834529965314,0.0035399999999999997,False,False,-1004.3052317185732,-3090.933677959253,325.0034240609919,-110.48263025820087,229.8097038856281,-30.901699437494557,-95.10565162951549,9.998389624765561,-110.30298646976057,7.07106781186548,-2.114328066242511,-0.0016103752344460906,-0.19219840351818424,0.0035399999999999997,False,False,-213.60283368084043,-3248.2469813902917,325.5313208187085,-92.83322873229865,230.18182620124057,-6.572394882487397,-99.94606096585514,10.022098192261206,-93.24297663245785,7.082517729268941,0.7695995437148477,0.005905563781170693,-0.2537959102942484,0.0035399999999999997,False,False
0.178,-191.0302069950553,-5.877852522924778,-100.43052317185915,-3.0901699437495123,-25.378937849469303,-0.7808903953682862,10,324.0,0.001,-1004.3052317185735,-3090.933677959254,325.00125848340053,-108.59798485409557,229.80970388562818,-30.90169943749457,-95.1056516295155,10.000547654960037,-108.58331717450426,7.071067811865481,-0.41716978368020774,0.0005476549600291209,-0.16970739082415304,0.00356,False,False,4.817479748453479e-12,-3250.0000000000027,325.0063127243715,-92.2609144239649,229.80970388562812,1.509903313490213e-13,-100.0000000000001,10.002341676130055,-92.07032825731842,7.071067811865483,-2.114328066242511,0.002341676130042993,0.04043980892399972,0.00356,False,False,793.6910637788158,-3157.5231365820887,325.5801828497263,-74.74940384130484,230.21617952235178,24.42126350088663,-97.15455804867963,10.022084191993308,-75.40232153480805,7.083574754533899,0.7695995437148477,0.00439670404779968,-0.28531354427165834,0.00356,False,False
0.179,-100.43052317185915,-3.0901699437495123,-7.164183775012017e-13,-2.2043642384652358e-14,75.63965880581364,2.327374117101958,10,342.0,0.001,4.604316927725449e-12,-3250.0000000000036,324.9944669804425,-90.55603597569291,229.8097038856282,1.4477308241112041e-13,-100.00000000000013,9.997377804863483,-90.54528537849461,7.071067811865484,-0.41716978368020774,-0.0026221951365309553,-0.13169559481446794,0.00358,False,False,1004.3052317185845,-3090.9336779592504,325.0009245820603,-73.93335647207395,229.80970388562812,30.901699437494912,-95.10565162951539,10.001246770658156,-74.19622856060154,7.07106781186548,-2.114328066242511,0.0012467706581487665,-0.08548049435910349,0.00358,False,False,1723.8562657367293,-2759.901446062023,325.40350909246786,-57.37741401734974,230.0949414578146,53.04173125343783,-84.92004449421607,10.019145839303102,-57.18513661904659,7.0798443525481405,0.7695995437148477,0.006733936438956363,0.052458280098044485,0.00358,False,False
0.18,-7.164183775012017e-13,-2.2043642384652358e-14,100.43052317185777,3.09016994374947,169.3060262636354,5.209416192727243,10,0.0,0.001,1004.3052317185845,-3090.9336779592513,325.0011936383705,-72.3655077722324,229.8097038856282,30.901699437494912,-95.10565162951542,9.99806333518788,-72.37337047363268,7.0710678118654835,-0.41716978368020774,-0.0019366648121327895,0.040199310047452835,0.0036,False,False,1910.3020699505432,-2629.3052317185784,324.99638175116667,-55.75007583630168,229.80970388562812,58.778525229247485,-80.90169943749473,10.009902900456416,-56.26657139228617,7.071067811865483,-2.114328066242511,0.009902900456405541,-0.15584332604373796,0.0036,False,False,2486.48184220218,-2094.0251882978146,325.0789415755174,-39.56175525011102,229.86445398132832,76.50713360622092,-64.43154425531736,10.001836278548934,-39.160916313167874,7.0727524301947176,0.7695995437148477,-0.000546131539703636,0.16875655223992714,0.0036,False,False
0.181,100.43052317185777,3.09016994374947,191.03020699505413,5.8778525229247425,246.51459773711196,7.585064545757291,10,18.0,0.001,1910.3020699505432,-2629.3052317185793,324.99911345756374,-54.5665659383383,229.8097038856282,58.77852522924749,-80.90169943749476,9.997294713298563,-54.14132541645027,7.0710678118654835,-0.41716978368020774,-0.002705286701448311,0.27222436722986343,0.00362,False,False,2629.305231718584,-1910.3020699505355,325.00548552510924,-38.198186428916195,229.80970388562812,80.9016994374949,-58.77852522924725,9.999733437744187,-37.703980655822306,7.071067811865483,-2.114328066242511,-0.00026656225582388484,0.4067274104201339,0.00362,False,False,3007.437525943723,-1224.6126947294986,324.7172850904499,-21.27487653658656,229.61224623860056,92.53653925980686,-37.68039060706148,9.992076445192957,-21.69794497033416,7.0649921919569385,0.7695995437148477,0.0006686692674337885,-0.31527061398230183,0.00362,False,False
0.182,191.03020699505413,5.8778525229247425,262.93052317185715,8.09016994374945,299.7593959194049,9.223366028289382,10,36.0,0.001,2629.3052317185848,-1910.302069950536,325.0015381279796,-36.29276001484046,229.8097038856282,80.90169943749491,-58.778525229247265,10.001492846268338,-36.15234527824871,7.0710678118654835,-0.41716978368020774,0.0014928462683260247,0.2611845054314263,0.00364,False,False,3090.933677959252,-1004.3052317185759,324.9938422082193,-20.295916594110615,229.8097038856281,95.10565162951544,-30.901699437494642,9.997132241096054,-20.011405231823744,7.07106781186548,-2.114328066242511,-0.0028677589039536543,0.09928283441869937,0.00364,False,False,3236.080046256454,-236.16784221568003,324.470532360703,-3.367768639819848,229.43396997258253,99.57169373096781,-7.266702837405539,9.976643124935276,-3.35966134429339,7.059506768387155,0.7695995437148477,-0.0070070905824998865,0.04112262661814071,0.00364,False,False
0.183,262.93052317185715,8.09016994374945,309.0933677959247,9.51056516295153,323.86379607514937,9.965039879235364,10,54.0,0.001,3090.9336779592522,-1004.3052317185764,324.9941170821336,-18.36942969832977,229.80970388562812,95.10565162951545,-30.901699437494656,9.997692759559872,-18.400147075319065,7.07106781186548,-0.41716978368020774,-0.0023072404401352194,0.013362708361080614,0.00366,False,False,3250.000000000001,3.723243935382925e-12,325.0006630964403,-2.4873606801089463,229.809703885628,100.00000000000003,1.1590728377086634e-13,9.994825137105803,-2.1277902599447382,7.071067811865477,-2.114328066242511,-0.005174862894200409,-0.017122193702293623,0.00366,False,False,3150.177016404341,775.2329945803306,324.4149316329243,14.368109801621856,229.3970513167959,96.92852358167202,23.853322910164017,9.9860715739784,14.774921327249073,7.058370809747566,0.7695995437148477,0.004027846575025064,0.17635824750341053,0.00366,False,False
